,ID,Pred
1163,2024_1112_1305,0.631566325884753
1164,2024_1112_1307,0.5463179115226724
1165,2024_1112_1213,0.6172429478693897
1166,2024_1112_1158,0.7455284026288354
1167,2024_1112_1159,0.8900805678725792
1168,2024_1112_1253,0.9288869606969781
1169,2024_1112_1224,0.9746079221364528
1170,2024_1112_1345,0.2496285964343558
1171,2024_1112_1397,0.48409469987260223
1172,2024_1112_1166,0.6149155528382936
1173,2024_1112_1242,0.6517472284296345
1174,2024_1112_1211,0.6332534952378905
1175,2024_1112_1376,0.6022817679135527
1176,2024_1112_1400,0.7428383286103488
1177,2024_1112_1429,0.6130189318364703
1178,2024_1112_1395,0.7158657621257901
1179,2024_1112_1161,0.6569138290087136
1180,2024_1112_1332,0.7192372751157681
1181,2024_1112_1270,0.7124532064453428
1182,2024_1112_1359,0.6724021662474985
1183,2024_1112_1103,0.846179122713976
1184,2024_1112_1389,0.9347789147876137
1185,2024_1112_1212,0.9556376486869349
1186,2024_1112_1222,0.23773588289693967
1187,2024_1112_1266,0.5370073249681604
1188,2024_1112_1246,0.6476105388770208
1189,2024_1112_1181,0.6231100130827455
1190,2024_1112_1458,0.625712940151758
1191,2024_1112_1403,0.6416602920714385
1192,2024_1112_1196,0.5756909406803727
1193,2024_1112_1304,0.6567358885197855
1194,2024_1112_1401,0.7129935693198348
1195,2024_1112_1129,0.7066647374556152
1196,2024_1112_1301,0.7087526245666406
1197,2024_1112_1241,0.7348009122495156
1198,2024_1112_1436,0.7414420381033722
1199,2024_1112_1324,0.8574520917811407
1200,2024_1112_1443,0.9360064415342698
1201,2024_1112_1255,0.9275942608432308
1202,2024_1112_1160,0.5822033147710882
1203,2024_1112_1286,0.9625792210384327
1204,2024_1112_1438,0.6993138756825386
1205,2024_1112_1447,0.9789734205502351
1206,2024_1124_1163,0.30006358675908684
1207,2024_1124_1235,0.3397697333298609
1208,2024_1124_1228,0.39882154412876536
1209,2024_1124_1120,0.35813206755308735
1210,2024_1124_1361,0.4798924573870988
1211,2024_1124_1140,0.5914347524668562
1212,2024_1124_1450,0.6356072192303528
1213,2024_1124_1194,0.5594754308840361
1214,2024_1124_1321,0.725885368619933
1215,2024_1124_1179,0.4395592580796911
1216,2024_1124_1182,0.535807938343756
1217,2024_1124_1412,0.7010835408563418
1218,2024_1124_1463,0.7785433670646059
1219,2024_1124_1287,0.8490865909791234
1220,2024_1124_1355,0.9195301391598246
1221,2024_1124_1391,0.9383107492201159
1222,2024_1124_1314,0.3787738180674079
1223,2024_1124_1112,0.42781427362649205
1224,2024_1124_1104,0.5423402292059787
1225,2024_1124_1388,0.5701237075076857
1226,2024_1124_1155,0.6609745473828152
1227,2024_1124_1173,0.4462071865128734
1228,2024_1124_1280,0.5731800910437423
1229,2024_1124_1277,0.637142854950383
1230,2024_1124_1305,0.5277929778266937
1231,2024_1124_1307,0.4450834720902186
1232,2024_1124_1213,0.6034365860149717
1233,2024_1124_1158,0.7218007730541852
1234,2024_1124_1159,0.8640548325720565
1235,2024_1124_1253,0.9115323865494435
1236,2024_1124_1224,0.9725730671229798
1237,2024_1124_1345,0.20575871082175107
1238,2024_1124_1397,0.3912619505773114
1239,2024_1124_1166,0.5742635834751157
1240,2024_1124_1242,0.5417124361129524
1241,2024_1124_1211,0.5966451172504788
1242,2024_1124_1376,0.539712219017801
1243,2024_1124_1400,0.6836884046262015
1244,2024_1124_1429,0.5250696687422254
1245,2024_1124_1395,0.6606291131339912
1246,2024_1124_1161,0.5800180037603988
1247,2024_1124_1332,0.6371809295565244
1248,2024_1124_1270,0.657675679952454
1249,2024_1124_1359,0.659451180730172
1250,2024_1124_1103,0.8076084630933036
1251,2024_1124_1389,0.9228278270765655
1252,2024_1124_1212,0.9484841884386628
1253,2024_1124_1222,0.19813500852762844
1254,2024_1124_1266,0.44460545348500924
1255,2024_1124_1246,0.5954170398712474
1256,2024_1124_1181,0.5614710757649695
1257,2024_1124_1458,0.5118778167067086
1258,2024_1124_1403,0.5552324003687588
1259,2024_1124_1196,0.516098433140798
1260,2024_1124_1304,0.5951574052507727
1261,2024_1124_1401,0.6538635968175311
1262,2024_1124_1129,0.6700744509770791
1263,2024_1124_1301,0.640668973173859
1264,2024_1124_1241,0.6544616690088589
1265,2024_1124_1436,0.6975538676631232
1266,2024_1124_1324,0.8094607960666959
1267,2024_1124_1443,0.9291649829950325
1268,2024_1124_1255,0.9212217975429565
1269,2024_1124_1160,0.537061963641724
1270,2024_1124_1286,0.9542350030626647
1271,2024_1124_1438,0.6285388668858501
1272,2024_1124_1447,0.9727551314613041
1273,2024_1104_1163,0.28493322564614987
1274,2024_1104_1235,0.34491714125541206
1275,2024_1104_1228,0.3740956136491288
1276,2024_1104_1120,0.30768616125117737
1277,2024_1104_1361,0.43791020439400175
1278,2024_1104_1140,0.5273246013203845
1279,2024_1104_1450,0.5717270073449898
1280,2024_1104_1194,0.5399802815050461
1281,2024_1104_1321,0.6973379208655857
1282,2024_1104_1179,0.4171676131557025
1283,2024_1104_1182,0.49545168130481043
1284,2024_1104_1412,0.6704323230637087
1285,2024_1104_1463,0.737791070466915
1286,2024_1104_1287,0.8347346097689596
1287,2024_1104_1355,0.915435487152404
1288,2024_1104_1391,0.9350835613062147
1289,2024_1104_1314,0.38302115687089217
1290,2024_1104_1112,0.3824551496020727
1291,2024_1104_1124,0.4576597707940213
1292,2024_1104_1388,0.5485929028048382
1293,2024_1104_1155,0.6184774636707531
1294,2024_1104_1173,0.41428571637139133
1295,2024_1104_1280,0.5343094860800204
1296,2024_1104_1277,0.6090673489849525
1297,2024_1104_1305,0.5141510998560013
1298,2024_1104_1307,0.4324493068028552
1299,2024_1104_1213,0.579646591149805
1300,2024_1104_1158,0.7053218122604473
1301,2024_1104_1159,0.8409414246266832
1302,2024_1104_1253,0.9122075648552401
1303,2024_1104_1224,0.9705594811271394
1304,2024_1104_1345,0.20278805317166276
1305,2024_1104_1397,0.33150724760622285
1306,2024_1104_1166,0.5059655916371749
1307,2024_1104_1242,0.5012152009477242
1308,2024_1104_1211,0.5634367173080581
1309,2024_1104_1376,0.5146338294802939
1310,2024_1104_1400,0.649754538428672
1311,2024_1104_1429,0.49708323137202054
1312,2024_1104_1395,0.6465990987686226
1313,2024_1104_1161,0.5260223615506953
1314,2024_1104_1332,0.6040967200930889
1315,2024_1104_1270,0.6569763041811563
1316,2024_1104_1359,0.667293368871115
1317,2024_1104_1103,0.7905825675451869
1318,2024_1104_1389,0.9179153702385531
1319,2024_1104_1212,0.9452395799871465
1320,2024_1104_1222,0.16805481305682374
1321,2024_1104_1266,0.42589448166322685
1322,2024_1104_1246,0.549594359460646
1323,2024_1104_1181,0.516019036852843
1324,2024_1104_1458,0.4855786563930374
1325,2024_1104_1403,0.5015073601260822
1326,2024_1104_1196,0.47612705420742635
1327,2024_1104_1304,0.5501354515605457
1328,2024_1104_1401,0.6299114325931177
1329,2024_1104_1129,0.6025590045586479
1330,2024_1104_1301,0.6024816684724836
1331,2024_1104_1241,0.6858052868101558
1332,2024_1104_1436,0.6968938835185432
1333,2024_1104_1324,0.7915246550483084
1334,2024_1104_1443,0.9266780827779166
1335,2024_1104_1255,0.914696259490739
1336,2024_1104_1160,0.48311172485854725
1337,2024_1104_1286,0.9570952560135424
1338,2024_1104_1438,0.5623834281753708
1339,2024_1104_1447,0.9735172551608338
1340,2024_1388_1163,0.22523950155088465
1341,2024_1388_1235,0.325242328995462
1342,2024_1388_1228,0.36942096603384594
1343,2024_1388_1120,0.3257718590131201
1344,2024_1388_1361,0.4120737565625914
1345,2024_1388_1140,0.5684226620587185
1346,2024_1388_1450,0.5946537479722673
1347,2024_1388_1194,0.5425017757515789
1348,2024_1388_1321,0.6696660478629887
1349,2024_1388_1179,0.43639159859647936
1350,2024_1388_1182,0.5723640964907845
1351,2024_1388_1412,0.7261729009459057
1352,2024_1388_1463,0.749906236015066
1353,2024_1388_1287,0.7841183956264981
1354,2024_1388_1355,0.8855406073038575
1355,2024_1388_1391,0.9085265551226744
1356,2024_1388_1314,0.36417275971931906
1357,2024_1388_1112,0.41472089729160444
1358,2024_1388_1124,0.4298762924923143
1359,2024_1388_1104,0.4514070971951618
1360,2024_1388_1155,0.6470138817224689
1361,2024_1388_1173,0.4081709827592105
1362,2024_1388_1280,0.5274151344029533
1363,2024_1388_1277,0.5610592583715616
1364,2024_1388_1305,0.5468901734601751
1365,2024_1388_1307,0.4743952443154931
1366,2024_1388_1213,0.45732365138734127
1367,2024_1388_1158,0.6360490024116825
1368,2024_1388_1159,0.7996654200332038
1369,2024_1388_1253,0.8835593759501124
1370,2024_1388_1224,0.9545713747043154
1371,2024_1388_1345,0.1466137941033033
1372,2024_1388_1397,0.3399843398057347
1373,2024_1388_1166,0.5552764286536566
1374,2024_1388_1242,0.4976574355174197
1375,2024_1388_1211,0.5269696057413684
1376,2024_1388_1376,0.5083158099543839
1377,2024_1388_1400,0.6691649643514976
1378,2024_1388_1429,0.5311231021302203
1379,2024_1388_1395,0.6610533928570419
1380,2024_1388_1161,0.5702790244612068
1381,2024_1388_1332,0.6490525382211169
1382,2024_1388_1270,0.468387448471839
1383,2024_1388_1359,0.5618798286378708
1384,2024_1388_1103,0.7397159699344449
1385,2024_1388_1389,0.8921306150649682
1386,2024_1388_1212,0.9227598114978427
1387,2024_1388_1222,0.14740300242393356
1388,2024_1388_1266,0.4657265018550671
1389,2024_1388_1246,0.5992852865189555
1390,2024_1388_1181,0.5284220241877065
1391,2024_1388_1458,0.4665438577319483
1392,2024_1388_1403,0.5446174939217991
1393,2024_1388_1196,0.45711107941761897
1394,2024_1388_1304,0.5679056062434984
1395,2024_1388_1401,0.6735337013519868
1396,2024_1388_1129,0.6143270228563624
1397,2024_1388_1301,0.6550598781508956
1398,2024_1388_1241,0.48391949665376044
1399,2024_1388_1436,0.6030386775454496
1400,2024_1388_1324,0.7768126449917281
1401,2024_1388_1443,0.8939035819473136
1402,2024_1388_1255,0.8792170718263419
1403,2024_1388_1160,0.4781763846090068
1404,2024_1388_1286,0.935993083243694
1405,2024_1388_1438,0.6300264484942533
1406,2024_1388_1447,0.9613314144213612
1407,2024_1155_1163,0.14588060666095767
1408,2024_1155_1235,0.21028464132563363
1409,2024_1155_1228,0.2653877497565734
1410,2024_1155_1120,0.21429648788151057
1411,2024_1155_1361,0.3216735615804556
1412,2024_1155_1140,0.39921465658488386
1413,2024_1155_1450,0.4204500345809432
1414,2024_1155_1194,0.3874721363246217
1415,2024_1155_1321,0.5747814003230209
1416,2024_1155_1179,0.25955563223256545
1417,2024_1155_1182,0.3920111087168815
1418,2024_1155_1412,0.5520178551182254
1419,2024_1155_1463,0.6194309050912437
1420,2024_1155_1287,0.7183603561938596
1421,2024_1155_1355,0.8519385385882334
1422,2024_1155_1391,0.8868757546901209
1423,2024_1155_1314,0.22985818798136334
1424,2024_1155_1112,0.2796506893240595
1425,2024_1155_1124,0.33902545261718475
1426,2024_1155_1104,0.38152253632924704
1427,2024_1155_1388,0.35298611827753107
1428,2024_1155_1173,0.2655726617744532
1429,2024_1155_1280,0.4096316569791586
1430,2024_1155_1277,0.4916429980945291
1431,2024_1155_1305,0.3607413431279584
1432,2024_1155_1307,0.31186831180032987
1433,2024_1155_1213,0.353173209227145
1434,2024_1155_1158,0.516316332086976
1435,2024_1155_1159,0.7295716256915068
1436,2024_1155_1253,0.8489672898642744
1437,2024_1155_1224,0.9535435182272557
1438,2024_1155_1345,0.1115941821589286
1439,2024_1155_1397,0.23193586098617547
1440,2024_1155_1166,0.38537437161520977
1441,2024_1155_1242,0.39288665767183883
1442,2024_1155_1211,0.3570112924175508
1443,2024_1155_1376,0.35127711066469225
1444,2024_1155_1400,0.5307862197816533
1445,2024_1155_1429,0.33618919747679876
1446,2024_1155_1395,0.502920171678354
1447,2024_1155_1161,0.4102357187847413
1448,2024_1155_1332,0.4695581065144224
1449,2024_1155_1270,0.4182862714424743
1450,2024_1155_1359,0.4309915922054987
1451,2024_1155_1103,0.6576681866713376
1452,2024_1155_1389,0.8772850964933079
1453,2024_1155_1212,0.9124699424228723
1454,2024_1155_1222,0.10145757776626035
1455,2024_1155_1266,0.30597578756562316
1456,2024_1155_1246,0.4211179516237682
1457,2024_1155_1181,0.3612319293501356
1458,2024_1155_1458,0.34953988063114316
1459,2024_1155_1403,0.38623403863006595
1460,2024_1155_1196,0.3609968833215689
1461,2024_1155_1304,0.42353465152408454
1462,2024_1155_1401,0.5326104887434325
1463,2024_1155_1129,0.4855311211561594
1464,2024_1155_1301,0.46851310566673376
1465,2024_1155_1241,0.4086640552387439
1466,2024_1155_1436,0.47771163967147945
1467,2024_1155_1324,0.6661669560872406
1468,2024_1155_1443,0.8716671903125708
1469,2024_1155_1255,0.8632331494687142
1470,2024_1155_1160,0.3686188889592052
1471,2024_1155_1286,0.9271258518065881
1472,2024_1155_1438,0.45893559397543615
1473,2024_1155_1447,0.958291004878359
1474,2024_1173_1163,0.2724839978222311
1475,2024_1173_1235,0.36597099329253624
1476,2024_1173_1228,0.4425927355269157
1477,2024_1173_1120,0.3589486482193536
1478,2024_1173_1361,0.5107930151014053
1479,2024_1173_1140,0.6474578932969695
1480,2024_1173_1450,0.6791416296083477
1481,2024_1173_1194,0.6280664086741538
1482,2024_1173_1321,0.7525602871573649
1483,2024_1173_1179,0.45975978729454137
1484,2024_1173_1182,0.6182797634286432
1485,2024_1173_1412,0.7747938230022324
1486,2024_1173_1463,0.802660559719707
1487,2024_1173_1287,0.8762353159569349
1488,2024_1173_1355,0.9287470041973328
1489,2024_1173_1391,0.9453026992092217
1490,2024_1173_1314,0.3922232123434402
1491,2024_1173_1112,0.4655576572808954
1492,2024_1173_1124,0.5537928134871266
1493,2024_1173_1104,0.5857142836286087
1494,2024_1173_1388,0.5918290172407895
1495,2024_1173_1155,0.7344273382255468
1496,2024_1173_1280,0.6218834116449307
1497,2024_1173_1277,0.6719279210318907
1498,2024_1173_1305,0.6089333602036799
1499,2024_1173_1307,0.5305138152414579
1500,2024_1173_1213,0.5865023697815179
1501,2024_1173_1158,0.7546044594344492
1502,2024_1173_1159,0.8781656733990504
1503,2024_1173_1253,0.9296748695440639
1504,2024_1173_1224,0.9743542836221842
1505,2024_1173_1345,0.18857760889396297
1506,2024_1173_1397,0.4413618008181688
1507,2024_1173_1166,0.6494461953634032
1508,2024_1173_1242,0.6106733720009504
1509,2024_1173_1211,0.6257912535888444
1510,2024_1173_1376,0.5910669815437357
1511,2024_1173_1400,0.7343310483651675
1512,2024_1173_1429,0.5693265168133133
1513,2024_1173_1395,0.7286698495032634
1514,2024_1173_1161,0.6334689907422751
1515,2024_1173_1332,0.7193972758254739
1516,2024_1173_1270,0.5959916683064496
1517,2024_1173_1359,0.6597493596947751
1518,2024_1173_1103,0.8345792111867762
1519,2024_1173_1389,0.9372083872892338
1520,2024_1173_1212,0.9570866746474922
1521,2024_1173_1222,0.1823091835561631
1522,2024_1173_1266,0.5132867447629181
1523,2024_1173_1246,0.6780350450581912
1524,2024_1173_1181,0.6218768391509257
1525,2024_1173_1458,0.5669721554961258
1526,2024_1173_1403,0.6180198304233481
1527,2024_1173_1196,0.5682357408523364
1528,2024_1173_1304,0.662172586377936
1529,2024_1173_1401,0.731254012224229
1530,2024_1173_1129,0.6793554889999867
1531,2024_1173_1301,0.7124728681377306
1532,2024_1173_1241,0.5914617712460385
1533,2024_1173_1436,0.7051498458629026
1534,2024_1173_1324,0.8505609288901588
1535,2024_1173_1443,0.9348980508577609
1536,2024_1173_1255,0.9317560521192892
1537,2024_1173_1160,0.5971135356203527
1538,2024_1173_1286,0.9644435531213488
1539,2024_1173_1438,0.700971271619975
1540,2024_1173_1447,0.9772613283709829
1541,2024_1280_1163,0.23187577544244165
1542,2024_1280_1235,0.27457300464785883
1543,2024_1280_1228,0.32705503089448607
1544,2024_1280_1120,0.28407979858474686
1545,2024_1280_1361,0.4061041374647133
1546,2024_1280_1140,0.5096003757224896
1547,2024_1280_1450,0.5446653878596359
1548,2024_1280_1194,0.48360626232283793
1549,2024_1280_1321,0.6654399872254737
1550,2024_1280_1179,0.3523121209111211
1551,2024_1280_1182,0.4654711524352644
1552,2024_1280_1412,0.6467061387167916
1553,2024_1280_1463,0.7194611961277884
1554,2024_1280_1287,0.8093605842279576
1555,2024_1280_1355,0.9007514557501368
1556,2024_1280_1391,0.9228182433972854
1557,2024_1280_1314,0.3038209393025504
1558,2024_1280_1112,0.3481615664248845
1559,2024_1280_1124,0.42681990895625765
1560,2024_1280_1104,0.46569051391997957
1561,2024_1280_1388,0.4725848655970467
1562,2024_1280_1155,0.5903683430208414
1563,2024_1280_1173,0.37811658835506934
1564,2024_1280_1277,0.5807583903773913
1565,2024_1280_1305,0.45787937851610777
1566,2024_1280_1307,0.3830814399512248
1567,2024_1280_1213,0.5195648905595123
1568,2024_1280_1158,0.6737231692612387
1569,2024_1280_1159,0.8216503884114926
1570,2024_1280_1253,0.8951220905854611
1571,2024_1280_1224,0.9668851058769119
1572,2024_1280_1345,0.16601122872740426
1573,2024_1280_1397,0.3101322516004901
1574,2024_1280_1166,0.4888841952847179
1575,2024_1280_1242,0.48250040901903246
1576,2024_1280_1211,0.5044127724542838
1577,2024_1280_1376,0.4625022938203096
1578,2024_1280_1400,0.6100639291116143
1579,2024_1280_1429,0.4492308411393433
1580,2024_1280_1395,0.596677359060747
1581,2024_1280_1161,0.5046281643801183
1582,2024_1280_1332,0.5667819216857314
1583,2024_1280_1270,0.563897357180217
1584,2024_1280_1359,0.6067410784159326
1585,2024_1280_1103,0.7632677573364132
1586,2024_1280_1389,0.9097228581757892
1587,2024_1280_1212,0.9353684743776876
1588,2024_1280_1222,0.15036974620951432
1589,2024_1280_1266,0.37596896094282506
1590,2024_1280_1246,0.5278864843835898
1591,2024_1280_1181,0.472484873090463
1592,2024_1280_1458,0.43460910859218677
1593,2024_1280_1403,0.46770215476069543
1594,2024_1280_1196,0.4399467508406472
1595,2024_1280_1304,0.5304982934601048
1596,2024_1280_1401,0.6023312980330572
1597,2024_1280_1129,0.5835485025880645
1598,2024_1280_1301,0.5699485207047448
1599,2024_1280_1241,0.5500134157788996
1600,2024_1280_1436,0.6228380483635269
1601,2024_1280_1324,0.7601105110623079
1602,2024_1280_1443,0.9132354707402963
1603,2024_1280_1255,0.9006940770996442
1604,2024_1280_1160,0.4612890876864221
1605,2024_1280_1286,0.9471363157009205
1606,2024_1280_1438,0.5462893900759855
1607,2024_1280_1447,0.9728398721959126
1608,2024_1277_1163,0.19234315592622958
1609,2024_1277_1235,0.2439684060240203
1610,2024_1277_1228,0.2885297486556625
1611,2024_1277_1120,0.25404243513588304
1612,2024_1277_1361,0.34041891693776105
1613,2024_1277_1140,0.43586907806615016
1614,2024_1277_1450,0.5016976565083489
1615,2024_1277_1194,0.4380598870029232
1616,2024_1277_1321,0.5880147096401425
1617,2024_1277_1179,0.3127593370764925
1618,2024_1277_1182,0.4129817501288784
1619,2024_1277_1412,0.5721895818589203
1620,2024_1277_1463,0.627641444768338
1621,2024_1277_1287,0.7808280915000354
1622,2024_1277_1355,0.8745763218989704
1623,2024_1277_1391,0.9013682830472347
1624,2024_1277_1314,0.2686168754159318
1625,2024_1277_1112,0.2898793298058968
1626,2024_1277_1124,0.362857145049617
1627,2024_1277_1104,0.39093265101504737
1628,2024_1277_1388,0.43894074162843844
1629,2024_1277_1155,0.5083570019054708
1630,2024_1277_1173,0.3280720789681093
1631,2024_1277_1280,0.4192416096226087
1632,2024_1277_1305,0.41188845300757404
1633,2024_1277_1307,0.34374534817716684
1634,2024_1277_1213,0.5028794006297436
1635,2024_1277_1158,0.6526396734936615
1636,2024_1277_1159,0.8194548434475419
1637,2024_1277_1253,0.8662447648854639
1638,2024_1277_1224,0.9605355010007166
1639,2024_1277_1345,0.12812911830937035
1640,2024_1277_1397,0.2722303716595389
1641,2024_1277_1166,0.4266163162366048
1642,2024_1277_1242,0.39149549906658737
1643,2024_1277_1211,0.46636141366744577
1644,2024_1277_1376,0.4216534230686827
1645,2024_1277_1400,0.5193530195949894
1646,2024_1277_1429,0.4044802735315377
1647,2024_1277_1395,0.5231780598049031
1648,2024_1277_1161,0.43473108135545413
1649,2024_1277_1332,0.5090709356062681
1650,2024_1277_1270,0.5624883516173478
1651,2024_1277_1359,0.5752634219439785
1652,2024_1277_1103,0.7286138091437685
1653,2024_1277_1389,0.8867537371963786
1654,2024_1277_1212,0.9232204194042207
1655,2024_1277_1222,0.12888822462544544
1656,2024_1277_1266,0.3321656947047127
1657,2024_1277_1246,0.4625858375626562
1658,2024_1277_1181,0.4291769462956512
1659,2024_1277_1458,0.3604876872480402
1660,2024_1277_1403,0.41770233167892423
1661,2024_1277_1196,0.3970942344529615
1662,2024_1277_1304,0.46784336244120167
1663,2024_1277_1401,0.5209506062831502
1664,2024_1277_1129,0.48583598841500353
1665,2024_1277_1301,0.5008873561972409
1666,2024_1277_1241,0.5468268184102848
1667,2024_1277_1436,0.6090238314421645
1668,2024_1277_1324,0.7365827334872342
1669,2024_1277_1443,0.8935282207278463
1670,2024_1277_1255,0.8769888447338359
1671,2024_1277_1160,0.4145536094717171
1672,2024_1277_1286,0.9329172276263153
1673,2024_1277_1438,0.49325659600948163
1674,2024_1277_1447,0.968822379289449
1675,2024_1305_1163,0.19693448901303223
1676,2024_1305_1235,0.29342861901634465
1677,2024_1305_1228,0.34235018510459825
1678,2024_1305_1120,0.2870254080258747
1679,2024_1305_1361,0.4319536173377798
1680,2024_1305_1140,0.5323648840908086
1681,2024_1305_1450,0.5728317167271876
1682,2024_1305_1194,0.5179048796033574
1683,2024_1305_1321,0.6749825226601722
1684,2024_1305_1179,0.3703434487053503
1685,2024_1305_1182,0.5524270905125848
1686,2024_1305_1412,0.7121736226335377
1687,2024_1305_1463,0.7323363659926783
1688,2024_1305_1287,0.803519449453572
1689,2024_1305_1355,0.8891215778805792
1690,2024_1305_1391,0.9118332702205583
1691,2024_1305_1314,0.31519964865525035
1692,2024_1305_1112,0.36843367411524697
1693,2024_1305_1124,0.4722070221733064
1694,2024_1305_1104,0.48584890014399873
1695,2024_1305_1388,0.4531098265398249
1696,2024_1305_1155,0.6392586568720415
1697,2024_1305_1173,0.39106663979632006
1698,2024_1305_1280,0.5421206214838923
1699,2024_1305_1277,0.588111546992426
1700,2024_1305_1307,0.4323355664969555
1701,2024_1305_1213,0.4369072735573379
1702,2024_1305_1158,0.6091580139747071
1703,2024_1305_1159,0.7967459802147907
1704,2024_1305_1253,0.8854699594946905
1705,2024_1305_1224,0.9589507653342615
1706,2024_1305_1345,0.14425902642757069
1707,2024_1305_1397,0.33981098234862467
1708,2024_1305_1166,0.5263569002110324
1709,2024_1305_1242,0.5230206442084931
1710,2024_1305_1211,0.5152562885669953
1711,2024_1305_1376,0.47292946962891785
1712,2024_1305_1400,0.6597869438670949
1713,2024_1305_1429,0.48093160537047097
1714,2024_1305_1395,0.6544810649669746
1715,2024_1305_1161,0.56768325361667
1716,2024_1305_1332,0.642111888081567
1717,2024_1305_1270,0.43287371437373895
1718,2024_1305_1359,0.5140175382150535
1719,2024_1305_1103,0.7520755035881218
1720,2024_1305_1389,0.8994017445285982
1721,2024_1305_1212,0.9269372196288881
1722,2024_1305_1222,0.1353846575892244
1723,2024_1305_1266,0.42864349292510573
1724,2024_1305_1246,0.5767012099878147
1725,2024_1305_1181,0.4999268114402759
1726,2024_1305_1458,0.4923087383763738
1727,2024_1305_1403,0.5369958861256185
1728,2024_1305_1196,0.4693825952995156
1729,2024_1305_1304,0.5673029289813656
1730,2024_1305_1401,0.6714262777026205
1731,2024_1305_1129,0.5895690645136635
1732,2024_1305_1301,0.6414883873820394
1733,2024_1305_1241,0.45196709373858535
1734,2024_1305_1436,0.5706161398893463
1735,2024_1305_1324,0.774928363431113
1736,2024_1305_1443,0.8954288056462776
1737,2024_1305_1255,0.8901827856471507
1738,2024_1305_1160,0.5090795131135322
1739,2024_1305_1286,0.9385702320611157
1740,2024_1305_1438,0.6176804815732682
1741,2024_1305_1447,0.9604314013417288
1742,2024_1307_1163,0.23374274982112833
1743,2024_1307_1235,0.34747031346792245
1744,2024_1307_1228,0.40981803855307164
1745,2024_1307_1120,0.34614829103964256
1746,2024_1307_1361,0.5241027222676012
1747,2024_1307_1140,0.6108741802245587
1748,2024_1307_1450,0.6382586381137972
1749,2024_1307_1194,0.5793764844387719
1750,2024_1307_1321,0.7577513607146894
1751,2024_1307_1179,0.41214971465277644
1752,2024_1307_1182,0.5934161455486581
1753,2024_1307_1412,0.7540555022735618
1754,2024_1307_1463,0.7769217494385698
1755,2024_1307_1287,0.859662347697091
1756,2024_1307_1355,0.921525130537023
1757,2024_1307_1391,0.9409311755740604
1758,2024_1307_1314,0.36850171844192814
1759,2024_1307_1112,0.4536820884773276
1760,2024_1307_1124,0.5549165279097814
1761,2024_1307_1104,0.5675506931971448
1762,2024_1307_1388,0.5256047556845069
1763,2024_1307_1155,0.6881316881996702
1764,2024_1307_1173,0.46948618475854215
1765,2024_1307_1280,0.6169185600487752
1766,2024_1307_1277,0.6562546518228332
1767,2024_1307_1305,0.5676644335030445
1768,2024_1307_1213,0.5259382193147524
1769,2024_1307_1158,0.6876516258987313
1770,2024_1307_1159,0.869549781299664
1771,2024_1307_1253,0.9173979639954002
1772,2024_1307_1224,0.9738794651158489
1773,2024_1307_1345,0.18859695914402033
1774,2024_1307_1397,0.4271390518803865
1775,2024_1307_1166,0.5905491870382094
1776,2024_1307_1242,0.6068973759947156
1777,2024_1307_1211,0.6061330797001034
1778,2024_1307_1376,0.5351055702116816
1779,2024_1307_1400,0.7124641793886253
1780,2024_1307_1429,0.5372265591148242
1781,2024_1307_1395,0.7035822116929705
1782,2024_1307_1161,0.6284393297933102
1783,2024_1307_1332,0.684232494439381
1784,2024_1307_1270,0.5723299733374775
1785,2024_1307_1359,0.5958007350514416
1786,2024_1307_1103,0.8183553542365525
1787,2024_1307_1389,0.924963904720103
1788,2024_1307_1212,0.9496025059813425
1789,2024_1307_1222,0.17498685188486396
1790,2024_1307_1266,0.4936630278289856
1791,2024_1307_1246,0.6328239704145135
1792,2024_1307_1181,0.5682682204815617
1793,2024_1307_1458,0.5677835388845659
1794,2024_1307_1403,0.6045052489309408
1795,2024_1307_1196,0.5639116475924639
1796,2024_1307_1304,0.6316942276503146
1797,2024_1307_1401,0.7008988164466514
1798,2024_1307_1129,0.6604829909223697
1799,2024_1307_1301,0.6833947753715799
1800,2024_1307_1241,0.5803443049261752
1801,2024_1307_1436,0.6553358164260994
1802,2024_1307_1324,0.8344236832788121
1803,2024_1307_1443,0.9303583027139994
1804,2024_1307_1255,0.924156053359062
1805,2024_1307_1160,0.5781796087460254
1806,2024_1307_1286,0.9575375392617165
1807,2024_1307_1438,0.6631258669574369
1808,2024_1307_1447,0.97739248085964
1809,2024_1213_1163,0.2368802260326994
1810,2024_1213_1235,0.30109428946985095
1811,2024_1213_1228,0.3491169055237657
1812,2024_1213_1120,0.3051261639141567
1813,2024_1213_1361,0.3649997688269756
1814,2024_1213_1140,0.5611339275533749
1815,2024_1213_1450,0.6825882435140206
1816,2024_1213_1194,0.5863007686420489
1817,2024_1213_1321,0.6358563434288809
1818,2024_1213_1179,0.45393451587370015
1819,2024_1213_1182,0.5442684475171737
1820,2024_1213_1412,0.7264259513321909
1821,2024_1213_1463,0.7581337173446154
1822,2024_1213_1287,0.79599224468259
1823,2024_1213_1355,0.888951517635647
1824,2024_1213_1391,0.9115121431065623
1825,2024_1213_1314,0.3472820606940334
1826,2024_1213_1112,0.38275705213061023
1827,2024_1213_1124,0.3965634139850283
1828,2024_1213_1104,0.420353408850195
1829,2024_1213_1388,0.5426763486126587
1830,2024_1213_1155,0.646826790772855
